host_response_time,room_type,host_response_rate,host_acceptance_rate,host_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms_text,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,name_len,neighborhood_overview_len,host_verifications_len,has_wifi,has_pool,has_kitchen,has_washer,has_dryer,has_ac,has_self_checkin,has_workspace,has_pet_allowed,has_free_parking,desc_1,desc_2,desc_3,desc_4,desc_5,n_1,n_2,n_3,target
1.0,1,100.0,83.0,0.0,1.0,1.0,10,4,4,4,3,1125,14,14,4,4,4,4,4,2,4,0,1,1,0,0,2.63,45,0.0,6,1,0,1,1,1,0,0,0,0,1,0.3097894484148625,0.02419426213473141,-0.02036992119990932,0.021719730107149456,-0.10292949902505343,0.0,0.0,0.0,0
5.0,1,0.0,94.0,0.0,1.0,1.0,6,2,2,3,2,4,2,2,4,4,4,1,4,1,1,0,1,1,0,0,0.35,39,0.0,3,1,1,1,1,1,1,0,0,0,1,0.05929420614615997,0.04563545723796432,0.002689045308227816,-0.08351966666514085,-0.010311378431143188,0.0,0.0,0.0,0
1.0,1,100.0,98.0,4.0,1.0,1.0,4,1,2,2,2,1125,6,6,4,4,4,4,4,4,4,1,4,4,0,0,0.9,15,0.0,1,1,0,1,1,1,1,0,0,0,1,0.19432250711552496,0.13788253800680078,0.0960594645795866,-0.05781108126169873,0.0032841060843621945,0.0,0.0,0.0,2
1.0,1,100.0,97.0,0.0,1.0,1.0,2,1,6,1,1,28,41,41,4,3,4,4,4,2,4,0,1,1,0,0,5.89,44,312.0,2,0,0,1,0,0,0,0,0,0,1,0.26287149596437936,-0.04588729380642467,0.0013357594345942937,0.0369205817942997,-0.10113869925410679,0.077052510771196,-0.010270328123779735,-0.0016424858192956692,2
4.0,1,0.0,36.0,0.0,1.0,0.0,10,2,3,4,2,1125,2,2,4,4,4,4,4,4,4,0,4,1,3,0,0.29,45,296.0,2,1,0,1,0,0,1,0,0,0,1,0.2924966616414798,-0.015654438972228644,-0.08126126133937239,0.04254705341755975,-0.07397202555979089,0.4876826617191783,0.17869044752617225,-0.04579601239251595,2
3.0,2,50.0,0.0,1.0,1.0,1.0,1,1,6,1,1,365,0,0,5,5,5,5,5,5,5,0,1,0,1,0,0.0,36,0.0,7,1,1,1,1,1,1,0,0,0,1,0.5369783051085891,-0.25641645131520896,-0.15245992916541895,0.19813049741748592,-0.0716752111553977,0.0,0.0,0.0,0
3.0,1,50.0,81.0,0.0,1.0,1.0,2,1,1,1,1,1125,2,2,1,1,1,4,4,4,1,1,1,1,0,0,0.3,39,17.0,2,1,0,0,0,0,1,0,0,0,1,0.08414097163518199,0.016757294785562975,0.09158752295010386,-0.04071549041023734,-0.08621605966788422,0.05687806153354165,-0.10222625608259522,-0.015616070957413825,2
1.0,2,100.0,86.0,0.0,1.0,1.0,6,1,1,2,3,1125,5,5,4,4,2,4,4,4,2,1,1,0,1,0,0.74,45,0.0,2,1,1,1,0,0,1,0,0,0,1,0.3437833236036684,-0.03561734491404565,0.05800759067573681,0.05071867954558457,-0.024463239604405627,0.0,0.0,0.0,2
1.0,1,95.0,70.0,4.0,1.0,1.0,9,1,2,2,1,365,1,1,4,4,4,4,4,4,4,0,3,3,0,0,0.18,50,137.0,8,1,0,1,1,1,1,0,0,0,1,0.2533301401656263,-0.0027527470697677487,0.0007300817050266826,0.15298505808267293,-0.036139001179885166,0.09073009063168425,-0.10611872051735578,-0.004915153148387343,2
2.0,1,100.0,81.0,1.0,1.0,1.0,10,3,5,5,4,365,0,0,5,5,5,5,5,5,5,0,1,1,0,0,0.0,15,1000.0,8,1,0,1,1,0,0,0,0,0,1,0.14126955531707922,0.058965379589918376,0.00452882975253361,-0.04077141614912617,-0.06450236196383645,0.045233972567128695,-0.06183052642819128,-0.02946655719658894,0
3.0,2,50.0,90.0,0.0,1.0,0.0,1,1,1,6,7,1125,3,3,1,1,4,1,1,1,1,0,1,0,1,0,0.61,44,0.0,5,1,0,1,1,1,1,0,0,0,1,0.13375439869299438,0.05582243272002919,0.07188103334650174,0.07996605286292245,-0.016757283507964283,0.0,0.0,0.0,0
1.0,2,100.0,50.0,0.0,1.0,1.0,2,1,1,1,3,30,0,0,5,5,5,5,5,5,5,0,1,0,1,0,0.0,23,30.0,5,1,0,1,1,1,1,0,0,0,1,0.30591608460567443,-0.038480201850671795,-0.038855255944377734,0.06313484861547704,-0.05078364692334086,0.009823434888920964,-0.008329588471165819,-0.002598260587487648,2
1.0,1,100.0,74.0,5.0,1.0,1.0,5,2,2,3,5,179,1,1,4,4,4,4,4,4,4,0,1,1,0,0,0.21,36,1.0,5,1,0,1,1,1,1,0,0,0,1,0.2675866744049626,-0.17665563312968574,-0.11061514317035497,-0.020785929397911067,0.009543186005575797,0.0,0.0,0.0,2
1.0,1,100.0,95.0,11.0,1.0,1.0,4,2,2,3,5,90,2,2,4,4,4,4,4,4,4,1,11,11,0,0,0.35,26,0.0,2,1,1,0,1,1,1,0,0,0,1,0.34406515670557286,0.21291691338648208,0.023073403522204602,0.1975335663803276,0.09981302347009538,0.0,0.0,0.0,0
2.0,2,100.0,91.0,4.0,1.0,1.0,2,1,1,1,1,1125,14,14,1,1,1,1,1,1,1,0,2,0,2,0,2.01,4,0.0,6,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,1,99.0,100.0,25.0,1.0,1.0,6,2,2,3,3,1125,23,23,1,1,1,1,1,1,1,1,11,11,0,0,3.33,45,503.0,2,1,1,1,1,1,1,0,0,0,1,0.24363269328616396,-0.0305845413153285,-0.014722298372815568,-0.12938443508791633,0.07762297891052644,0.14012235748877333,-0.151291574634599,-0.07947525371930607,0
1.0,1,100.0,100.0,18.0,1.0,1.0,4,1,2,2,2,1125,9,9,3,2,3,4,4,1,3,1,12,9,3,0,1.39,12,0.0,6,1,0,1,1,1,1,0,0,0,1,0.25663135665863573,-0.0171758903231842,-0.031777921634365935,-0.007148535915735117,-0.09600263596267578,0.0,0.0,0.0,2
3.0,1,70.0,92.0,0.0,1.0,0.0,5,2,3,3,2,7,14,14,2,2,1,1,1,2,2,1,1,1,0,0,2.32,42,94.0,2,1,0,1,1,0,1,0,0,0,1,0.43361097077915484,0.05900170103044404,-0.049159739025625454,0.14719227215102276,-0.04557746309679617,0.4066277267103803,0.1879332158084937,-0.024261861548087092,2
1.0,1,100.0,40.0,0.0,1.0,1.0,2,1,1,1,3,1125,2,2,4,4,1,4,4,4,4,0,2,2,0,0,0.38,34,0.0,7,0,0,0,0,1,1,0,0,0,1,0.2101181020329121,-0.06173791402833528,-0.04041996328992924,0.03818807732202958,-0.08512300038682293,0.0,0.0,0.0,1
1.0,1,100.0,100.0,0.0,1.0,1.0,6,1,2,4,2,1125,34,34,3,3,4,4,4,1,3,1,2,2,0,0,5.26,39,312.0,3,1,0,1,0,0,1,0,0,0,1,0.3189846713402723,-0.04753663757060885,0.020625338547972244,0.07178347086704223,-0.05455332158668549,0.1844051053508473,-0.02265741504007863,-0.04373775389986026,2
1.0,1,98.0,100.0,124.0,1.0,1.0,4,1,6,2,2,1125,6,6,1,1,1,1,2,4,1,1,122,118,4,0,1.08,72,968.0,7,1,1,0,0,0,1,0,0,0,1,0.30417896515600734,0.00932613576768656,0.0451491884652658,-0.07974276585317994,0.013259258301802952,0.20929857906244576,-0.15555882657430756,-0.019574823427066883,2
1.0,1,99.0,92.0,79.0,1.0,1.0,12,4,5,5,2,30,25,25,4,3,3,2,4,2,3,0,72,72,0,0,3.87,48,259.0,9,1,1,1,1,1,1,0,0,0,1,0.2628448315928566,0.09174298610557863,-0.023508067225183463,0.14258482437548697,-0.027822071352285416,0.057362840972262116,-0.0959422947575095,-0.07917062104805159,1
1.0,2,90.0,100.0,2.0,1.0,0.0,16,2,6,1,1,1125,0,0,5,5,5,5,5,5,5,0,2,1,1,0,0.0,17,0.0,2,1,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,1,100.0,100.0,0.0,1.0,0.0,8,2,3,5,3,7,5,5,4,2,1,1,2,1,1,0,1,1,0,0,0.8,45,0.0,2,1,1,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1,90.0,96.0,0.0,1.0,1.0,4,2,2,2,1,31,5,5,2,2,2,4,4,4,2,0,1,1,0,0,0.85,50,0.0,6,1,1,1,1,1,1,0,0,0,1,0.33577385212528466,-0.005530428921940072,-0.025213315825503502,0.03317566707067636,0.03608601080696609,0.0,0.0,0.0,0
1.0,1,98.0,99.0,18.0,1.0,1.0,5,1,2,4,1,365,8,8,1,1,1,2,1,1,1,1,18,18,0,0,1.33,47,560.0,6,1,1,1,1,1,1,0,0,0,1,0.23435350889408593,-0.1065424607173451,-0.037686652102165534,0.0037170087948412496,-0.012520312304391969,0.3560975420325089,0.122701068535939,-0.038215361410016066,2
1.0,1,100.0,98.0,662.0,1.0,1.0,4,2,2,2,30,1125,0,0,5,5,5,5,5,5,5,1,13,13,0,0,0.0,49,0.0,6,1,0,1,1,1,0,0,0,0,1,0.10476238119318594,0.00820736750744441,-0.010943139941601706,-0.008298756641862281,-0.01548740585616672,0.0,0.0,0.0,0
1.0,2,100.0,98.0,234.0,1.0,1.0,12,3,3,5,1,1125,0,0,5,5,5,5,5,5,5,1,4,0,4,0,0.0,52,455.0,7,1,1,0,1,1,1,0,0,0,1,0.23801923534751848,0.007148349940481594,0.11849867496651098,-0.1607040227529974,-0.06233230746204858,0.49842717087257354,0.3844230600501181,0.056026024551958105,2
1.0,2,100.0,98.0,234.0,1.0,1.0,2,1,1,1,1,1125,26,26,2,1,2,2,1,1,2,1,4,0,4,0,4.17,54,455.0,7,1,1,0,1,1,1,0,0,0,1,0.23801923534751848,0.007148349940481594,0.11849867496651098,-0.1607040227529974,-0.06233230746204858,0.49842717087257354,0.3844230600501181,0.056026024551958105,2
1.0,2,100.0,98.0,234.0,1.0,1.0,8,2,2,4,1,1125,0,0,5,5,5,5,5,5,5,1,4,0,4,0,0.0,37,455.0,7,1,1,0,1,1,1,0,0,0,1,0.23801923534751848,0.007148349940481594,0.11849867496651098,-0.1607040227529974,-0.06233230746204858,0.49842717087257354,0.3844230600501181,0.056026024551958105,2
1.0,2,100.0,98.0,234.0,1.0,1.0,16,4,4,5,1,1125,0,0,5,5,5,5,5,5,5,1,4,0,4,0,0.0,50,455.0,7,1,1,0,1,1,1,0,0,0,1,0.23801923534751848,0.007148349940481594,0.11849867496651098,-0.1607040227529974,-0.06233230746204858,0.49842717087257354,0.3844230600501181,0.056026024551958105,2
1.0,1,100.0,100.0,6.0,1.0,0.0,3,1,1,2,3,27,19,19,3,2,3,3,4,2,4,1,3,3,0,0,2.78,99,297.0,2,1,1,1,0,0,1,0,0,0,1,0.3589549911588355,-0.04205151302669263,-0.008630493165063433,0.021704210245889605,-0.0414316930020492,0.13532899592077083,-0.19885101279220282,-0.04408600187826713,0
1.0,2,100.0,100.0,1.0,1.0,0.0,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,2,0,2,0,1.0,42,31.0,3,1,0,1,1,1,1,0,0,0,1,0.227495926312197,0.010992903949292195,-0.029756866134013606,0.09683575256031011,-0.09864079804597153,0.04940470513850999,-0.10780392189927576,-0.07094623306784636,2
1.0,1,100.0,100.0,1.0,1.0,1.0,15,2,4,5,1,1125,26,26,2,2,3,3,2,1,2,1,1,1,0,0,3.73,39,389.0,5,1,0,1,1,1,1,0,0,0,1,0.2983998260670902,-0.06227264084149852,-0.0691917655497791,0.001109785818282498,-0.12458747661209213,0.26498546062727457,0.10374382651197893,-0.04095087285788714,2
1.0,1,67.0,75.0,1.0,1.0,1.0,6,1,2,4,4,1125,3,3,1,1,1,1,4,4,1,0,1,1,0,0,0.73,45,192.0,2,1,0,1,1,0,1,0,0,0,1,0.25492196698797753,-0.09843828781735293,-0.024809379616342258,0.006256243358107972,-0.07340401058333075,0.6197236071979063,0.3168428093456797,-0.004586926688234465,1
1.0,2,100.0,100.0,3.0,1.0,1.0,6,1,1,3,1,1125,1,1,4,4,4,4,4,4,4,1,2,0,2,0,0.26,41,0.0,2,1,1,1,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1,100.0,100.0,0.0,1.0,0.0,5,1,1,3,2,1125,7,7,1,1,1,1,1,1,1,0,1,1,0,0,1.16,48,239.0,2,1,0,1,0,0,0,0,0,0,1,0.2875194110631133,-0.07190081649275103,0.007051563034546919,0.0007364982476413362,0.027860878637961564,0.18464510428443048,-0.09501425569256278,-0.01970498151152842,0
1.0,1,100.0,94.0,0.0,1.0,0.0,6,2,3,4,4,90,4,4,4,4,4,4,4,1,4,0,2,2,0,0,0.73,50,732.0,2,1,0,1,0,0,1,0,0,0,1,0.3086607102980397,0.09794777483557998,0.053788893436604826,0.020784921078016456,-0.033786009157957105,0.16904429544644617,-0.13527951006241892,-0.045510138666661266,0
1.0,1,100.0,100.0,1.0,1.0,1.0,8,2,2,3,3,365,13,13,3,4,2,2,4,4,4,1,1,1,0,0,2.13,50,199.0,5,1,0,1,0,0,1,0,0,0,1,0.318896251836781,-0.021867426839141793,-0.022502364014780386,0.04414481286996559,-0.008926470023686961,0.20662437366454442,-0.06920218500275163,-0.0055373496441178775,1
1.0,1,100.0,100.0,3.0,1.0,0.0,2,1,1,1,14,1125,2,2,4,4,4,4,1,4,1,1,4,4,0,0,0.34,35,0.0,3,1,0,1,1,1,1,0,0,0,1,0.10882773729396841,0.09147142884236,0.0456588550417309,-0.0425209903710268,0.00813812128227261,0.0,0.0,0.0,1
2.0,1,75.0,100.0,2.0,1.0,0.0,6,2,3,5,3,7,0,0,5,5,5,5,5,5,5,0,1,1,0,0,0.0,31,0.0,2,1,0,1,1,0,1,0,0,0,1,0.08965357178308044,0.025089008905186432,0.044156586433447526,-0.07784751242827129,-0.07043616246631174,0.0,0.0,0.0,2
1.0,1,100.0,98.0,662.0,1.0,1.0,2,1,1,1,30,1125,1,1,1,4,1,4,4,4,1,1,13,13,0,0,0.22,49,0.0,6,1,0,1,1,1,1,0,0,0,1,0.10975294285554239,0.00699993265715365,-0.013279147671899113,-0.008804193006983064,-0.01717940152786071,0.0,0.0,0.0,0
1.0,1,100.0,98.0,662.0,1.0,1.0,4,2,2,2,30,1125,0,0,5,5,5,5,5,5,5,1,13,13,0,0,0.0,49,0.0,6,1,0,1,1,1,1,0,0,0,1,0.10975294285554239,0.00699993265715365,-0.013279147671899113,-0.008804193006983064,-0.01717940152786071,0.0,0.0,0.0,0
4.0,2,0.0,59.0,1.0,1.0,0.0,2,1,1,1,2,14,1,1,4,4,4,4,4,4,4,0,2,0,2,0,0.14,49,0.0,2,1,0,1,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,1,100.0,86.0,0.0,1.0,0.0,4,2,2,3,7,365,1,1,1,1,4,1,4,4,1,1,1,1,0,0,0.41,48,0.0,1,1,0,1,1,0,1,0,0,0,1,0.2301795884939623,-0.01990558330511938,0.03521759430495221,0.04480887870827756,-0.018142280470949144,0.0,0.0,0.0,2
1.0,1,100.0,97.0,1.0,1.0,1.0,2,1,1,1,2,1125,26,26,1,1,1,2,2,1,1,0,2,2,0,0,3.8,40,51.0,2,1,0,1,0,0,1,0,0,0,1,0.07588140422774423,-0.03250735985625235,0.03889828638439331,-0.037227090712714725,-0.03772343624979637,0.16293032605631974,0.03441380736755121,-0.0553809551009823,1
2.0,1,100.0,0.0,0.0,1.0,1.0,6,2,2,3,3,30,0,0,5,5,5,5,5,5,5,1,1,1,0,0,0.0,45,182.0,4,1,1,1,1,1,1,0,0,0,1,0.23695265714412708,-0.047771774680745206,0.07985625661964225,-0.050802143689998774,-0.012037306460276677,0.08438184137987353,-0.0945063304642527,-0.031694264316751104,0
1.0,1,100.0,97.0,2.0,1.0,0.0,4,1,1,3,3,1125,0,0,5,5,5,5,5,5,5,0,4,4,0,0,0.0,21,0.0,2,1,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,1,100.0,100.0,0.0,1.0,1.0,10,2,3,5,4,365,6,6,4,4,4,4,4,4,4,1,2,2,0,0,1.18,38,0.0,3,1,0,1,1,1,1,0,0,0,1,0.30784999924221923,-0.03427460844168834,-0.03411570414725278,0.05680158453480598,-0.07407856854882278,0.0,0.0,0.0,2
5.0,2,0.0,83.0,1.0,1.0,0.0,4,1,1,2,2,365,0,0,5,5,5,5,5,5,5,1,1,0,1,0,0.0,30,0.0,3,1,1,0,0,0,0,0,0,0,1,0.02108968551102102,0.004129262817078386,0.015458320111126848,0.011960071475194877,0.008278921250023318,0.0,0.0,0.0,1
1.0,1,100.0,100.0,0.0,1.0,1.0,10,2,3,5,2,25,13,13,3,4,2,4,2,2,3,1,1,1,0,0,3.75,50,417.0,3,1,0,1,0,0,1,0,0,0,1,0.2790754287227937,-0.013935024480528269,0.018436053688921254,0.004349337783083454,-0.10859476907723727,0.17720024479019655,-0.015275444747547868,0.020709866328541545,1
1.0,1,100.0,71.0,7.0,1.0,1.0,8,2,3,3,1,365,11,11,1,1,1,1,1,1,1,0,6,6,0,0,2.37,45,416.0,2,1,1,1,1,0,1,0,0,0,1,0.24553069914254322,-0.01568795238750087,0.017404429597986246,-0.0032747541396035496,-0.013308055977162638,0.05275002476453091,-0.03892100872779003,0.005073240268442615,2
1.0,1,100.0,99.0,7.0,1.0,1.0,4,2,2,2,3,365,12,12,3,4,4,4,4,4,2,1,1,1,0,0,1.9,34,0.0,8,1,0,1,1,0,1,0,0,0,1,0.12183320132804853,0.0030659481057359926,0.047001241168652994,-0.0701117846737147,-0.013417932781838822,0.0,0.0,0.0,2
1.0,1,94.0,99.0,1.0,1.0,1.0,8,3,3,4,3,30,30,30,3,3,4,4,4,1,3,0,1,1,0,0,4.62,14,114.0,2,1,0,1,0,1,1,0,0,0,1,0.2797945529487602,-0.03358671712034345,-0.005233334790992724,-0.01300039023539305,-0.07736718499803234,0.39253063605311783,0.19595840986623728,0.038403189351132724,2
1.0,1,100.0,71.0,7.0,1.0,1.0,7,2,2,3,1,1125,0,0,5,5,5,5,5,5,5,0,6,6,0,0,0.0,49,0.0,2,1,0,1,0,0,1,0,0,0,1,0.2278759738298143,-0.038663458043656666,0.05304844301379771,-0.06143740755616734,-0.04781060237160245,0.0,0.0,0.0,2
1.0,1,100.0,71.0,7.0,1.0,1.0,8,3,3,5,1,1125,3,3,1,1,1,1,1,1,1,0,6,6,0,0,0.9,50,0.0,2,1,1,1,1,1,1,0,0,0,1,0.3179928199678561,-0.08696828319829064,-0.03029646807991456,-0.011599806621622343,0.017812830379810126,0.0,0.0,0.0,2
1.0,1,100.0,71.0,7.0,1.0,1.0,10,3,3,5,1,1125,0,0,5,5,5,5,5,5,5,0,6,6,0,0,0.0,48,0.0,2,1,1,1,1,1,1,0,0,0,1,0.31523183583105524,-0.07366379212031447,-0.05653257081961479,-0.08127153655717934,0.004088780966907424,0.0,0.0,0.0,2
1.0,1,100.0,71.0,7.0,1.0,1.0,8,2,2,3,2,1125,2,2,4,4,4,4,4,4,4,0,6,6,0,0,0.64,42,0.0,2,1,1,1,1,1,1,0,0,0,1,0.23225124413135897,-0.04389674130916988,-0.048552269622869876,-0.021540257980275004,0.06576774800788017,0.0,0.0,0.0,2
1.0,1,100.0,71.0,7.0,1.0,1.0,8,2,2,3,2,1125,0,0,5,5,5,5,5,5,5,0,6,6,0,0,0.0,45,0.0,2,1,1,1,1,1,1,0,0,0,1,0.23089543149774688,-0.03701961847268293,-0.05082663564899902,-0.0565200185570853,0.07023116140524546,0.0,0.0,0.0,2
1.0,1,100.0,96.0,3.0,1.0,1.0,2,1,6,1,2,1125,13,13,4,4,4,4,4,1,3,1,2,2,0,0,1.99,36,0.0,2,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,2,0.0,100.0,1.0,1.0,1.0,1,1,1,1,1,20,9,9,1,1,1,1,1,1,1,1,1,0,1,0,1.36,25,0.0,2,1,1,1,1,0,1,0,0,0,1,0.2043949899206591,-0.08200496180545894,-0.06894349655221375,0.06678534676171513,-0.0397239261833526,0.0,0.0,0.0,0
3.0,1,80.0,50.0,2.0,1.0,1.0,15,4,5,5,7,1125,0,0,5,5,5,5,5,5,5,1,2,2,0,0,0.0,46,0.0,3,1,1,1,1,1,1,0,0,0,1,0.06482091107587756,0.01618991225660077,0.053771742983733994,-0.07039764653516237,-0.05736890705082103,0.0,0.0,0.0,2
1.0,2,100.0,95.0,3.0,1.0,1.0,6,2,2,3,1,365,10,10,4,4,4,4,4,4,4,1,4,0,4,0,1.53,50,334.0,2,1,0,1,0,0,1,0,0,0,1,0.3266272698163963,-0.020340986581516684,-0.016223566958544152,0.08012696927363219,0.02684318990479643,0.11755655204908212,-0.17494712881164057,0.004152436251253191,2
1.0,2,100.0,70.0,2.0,1.0,1.0,1,1,1,6,2,1125,2,2,1,1,4,1,1,1,1,0,1,0,1,0,0.33,9,248.0,3,1,0,1,0,0,1,0,0,0,1,0.1418482291526418,-0.09140711692788532,-0.06160624279410094,0.010042522467250086,-0.04554028290678572,0.17533186915109034,-0.23271719215803158,0.019761161385856,2
1.0,1,90.0,97.0,1.0,1.0,1.0,8,3,4,5,1,14,10,10,1,1,1,1,1,1,1,1,1,1,0,0,1.69,17,225.0,2,1,0,1,1,1,1,0,0,0,1,0.23317067134423924,-0.014705715250315615,0.00773637060506601,-0.10165921034151121,-0.11108305183775027,0.05064812298237788,-0.01664896956480892,0.0026793492202381434,1
1.0,1,100.0,100.0,9.0,1.0,1.0,10,2,4,5,4,30,11,11,3,3,2,2,2,2,3,1,3,3,0,0,1.71,18,230.0,8,1,0,1,1,1,1,0,0,0,1,0.1528805294850177,-0.03872041728258276,-0.004956628875206341,-0.012306495674600036,-0.08677688333384191,0.13058261190505616,-0.10351733772951047,0.031544140968148005,1
1.0,1,100.0,95.0,38.0,1.0,1.0,5,2,2,3,1,365,6,6,1,2,1,4,4,4,2,1,32,32,0,0,0.93,15,0.0,7,1,1,1,1,1,1,0,0,0,1,0.26050820437529704,0.090300376140886,0.01621778961150106,-0.07570082094216704,-0.05518969385926341,0.0,0.0,0.0,2
1.0,1,100.0,95.0,38.0,1.0,1.0,3,1,1,2,1,365,9,9,4,4,4,4,4,4,4,0,32,32,0,0,1.56,14,0.0,7,1,1,1,1,1,1,0,0,0,1,0.14760108574922184,0.03928998851299667,0.02312501378054858,-0.01849220601636751,-0.049469369919667584,0.0,0.0,0.0,2
1.0,1,100.0,83.0,0.0,1.0,1.0,8,3,4,4,1,31,7,7,3,1,2,1,1,4,2,0,1,1,0,0,1.11,45,0.0,2,1,1,1,1,1,1,0,0,0,1,0.29996100145298066,0.05010995233800472,-0.04211289999807492,0.02422393482902183,-0.0938843033022544,0.0,0.0,0.0,0
1.0,2,100.0,96.0,9.0,1.0,1.0,4,1,6,1,1,30,3,3,4,4,4,4,4,4,2,1,19,0,19,0,0.48,39,0.0,5,1,0,1,1,1,0,0,0,0,1,0.32548914879172014,0.04213818104824641,-0.005542050058409055,0.13103733015842842,0.0392845819866082,0.0,0.0,0.0,0
1.0,1,100.0,100.0,0.0,1.0,1.0,5,2,2,3,4,30,10,10,3,4,4,4,2,4,4,0,1,1,0,0,1.97,49,0.0,2,1,1,1,1,0,1,0,0,0,1,0.18765215617945635,-0.0499516094080418,-0.029554477239643755,0.019805027074809686,-0.005759932526186535,0.0,0.0,0.0,2
1.0,1,99.0,95.0,21.0,1.0,1.0,10,1,5,5,6,98,0,0,5,5,5,5,5,5,5,1,20,20,0,0,0.0,44,0.0,5,1,1,1,1,1,1,0,0,0,1,0.23102071513613204,0.06450955780441626,-0.06384246903757879,0.0788860263633045,-0.044174931958000575,0.0,0.0,0.0,2
4.0,1,40.0,38.0,0.0,1.0,1.0,4,1,1,2,3,1125,0,0,5,5,5,5,5,5,5,0,3,3,0,0,0.0,18,0.0,1,1,1,1,1,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,1,98.0,100.0,124.0,1.0,1.0,2,1,6,1,2,1125,9,9,1,1,1,1,1,1,1,1,122,118,4,0,1.67,52,1000.0,7,1,1,0,0,0,1,0,0,0,1,0.24702478951305049,0.02621294344319339,0.06175799411533926,0.004898380354851992,-0.02548327186089508,0.2648344728680417,-0.05101313393476648,-0.04954464798683417,2
1.0,4,100.0,97.0,4.0,1.0,1.0,1,2,1,1,1,1125,2,2,4,4,4,4,4,4,4,1,4,0,0,4,0.36,38,0.0,7,1,0,1,0,0,1,0,0,0,1,0.31028579262050476,-0.07571262696139516,-0.04906700114685155,0.08280900914687225,-0.09445260368173401,0.0,0.0,0.0,2
1.0,1,100.0,99.0,52.0,1.0,1.0,8,2,3,2,3,1125,10,10,1,1,1,1,1,1,1,1,6,6,0,0,1.57,34,0.0,6,1,1,1,0,0,1,0,0,0,1,0.14192310263972824,0.0854293008796231,0.04889228844681895,-0.09329926892039359,-0.17976959379154392,0.0,0.0,0.0,2
3.0,1,100.0,0.0,1.0,1.0,1.0,6,2,3,3,30,365,0,0,5,5,5,5,5,5,5,1,1,1,0,0,0.0,47,0.0,2,1,0,1,1,0,1,0,0,0,1,0.20381909751331567,-0.027546877829247664,-0.03893773289771769,0.029536135675099606,-0.02124648796013007,0.0,0.0,0.0,1
1.0,2,99.0,96.0,2.0,1.0,1.0,8,1,2,4,2,1125,17,17,3,3,4,4,4,2,2,0,18,7,11,0,2.82,47,0.0,2,1,1,1,1,1,1,0,0,0,1,0.3492357745269111,-0.06719143615440454,0.04421958275120728,0.0297763795376536,-0.004594843138516635,0.0,0.0,0.0,2
1.0,1,94.0,97.0,62.0,1.0,1.0,4,1,1,2,3,7,12,12,4,4,3,4,4,4,4,0,3,3,0,0,2.24,41,690.0,4,1,0,1,1,1,1,0,0,0,1,0.2665073832234428,0.0778480476120739,-0.04293998808660287,-0.0032044896250084665,0.0627461138535263,0.1278150693030126,-0.05998059545731463,0.036705274810122944,0
1.0,1,100.0,93.0,3.0,1.0,1.0,4,1,1,1,14,90,2,2,4,4,4,4,4,4,1,0,1,1,0,0,0.49,32,107.0,3,1,1,1,1,1,1,0,0,0,1,0.2952926357975907,-0.030578387359057418,0.044773845094280694,0.029825447174358945,-0.04572448691059783,0.12612915279019196,-0.12907158344416306,-0.053940537770798845,0
1.0,2,100.0,88.0,2.0,1.0,1.0,2,1,1,1,1,5,29,29,3,3,4,3,3,4,4,0,2,1,1,0,4.42,50,247.0,8,1,0,1,1,1,1,0,0,0,1,0.25864589582685993,0.011054397209542849,-0.025254624589058236,0.02259584070814973,-0.14571713075078646,0.07703414939117822,-0.09958848988538802,-0.009449155534672135,1
1.0,2,100.0,64.0,1.0,1.0,1.0,2,1,1,1,2,7,12,12,2,4,4,2,4,4,4,0,1,0,1,0,3.1,50,430.0,8,1,0,1,1,1,1,0,0,0,1,0.27814260242491096,-0.06262765527622098,-0.055582167608774324,0.01432995303475038,-0.14211069765011936,0.5097875609089512,0.17770468689947463,-0.09440546707629395,0
